Report_Month,Company,Product_Category,Premium_Current_Month,Premium_YTD,Policies_Current_Month,Policies_YTD,Date
October-2024,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,18.51,402.81,30.0,227,2024-10-01
October-2024,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,483.04,3632.49,49393.0,431052,2024-10-01
October-2024,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,48.35,421.59,447.0,4654,2024-10-01
October-2024,BAJAJ LIFE INSURANCE LIMITED,Total,1048.95,6789.74,49882.0,436008,2024-10-01
October-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,4.14,48.51,0.0,6,2024-10-01
October-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.28,1.88,0.0,7,2024-10-01
October-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,9.53,23.78,2973.0,12637,2024-10-01
October-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.02,0.21,4.0,30,2024-10-01
October-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,13.98,74.37,2977.0,12680,2024-10-01
October-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,9.92,47.49,0.0,0,2024-10-01
October-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,38.54,314.03,4844.0,40107,2024-10-01
October-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.88,9.18,31.0,327,2024-10-01
October-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,49.34,370.69,4875.0,40434,2024-10-01
October-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.26,0.0,0,2024-10-01
October-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,32.24,291.64,0.0,0,2024-10-01
October-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,4.07,290.29,0.0,8,2024-10-01
October-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,137.65,991.72,10660.0,103390,2024-10-01
October-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.82,28.71,39.0,340,2024-10-01
October-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,176.79,1602.63,10699.0,103738,2024-10-01
October-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,11.22,62.41,34.0,261,2024-10-01
October-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.44,3.64,3.0,19,2024-10-01
October-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Total,14.66,66.05,37.0,280,2024-10-01
October-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.12,8.86,0.0,0,2024-10-01
October-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.08,0.0,0,2024-10-01
October-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,29.25,237.4,2508.0,23005,2024-10-01
October-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.08,9.42,5.0,111,2024-10-01
October-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,29.45,255.77,2513.0,23116,2024-10-01
October-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.57,3.91,5.0,10,2024-10-01
October-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,7.15,60.94,0.0,20,2024-10-01
October-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,32.46,161.52,2413.0,16667,2024-10-01
October-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.33,14.46,21.0,170,2024-10-01
October-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,43.5,240.84,2439.0,16867,2024-10-01
October-2024,GODIGIT LIFE INSURANCE LIMITED,Group Non Single Premium,1.15,4.4,14.0,41,2024-10-01
October-2024,GODIGIT LIFE INSURANCE LIMITED,Group Single Premium,69.16,375.28,4.0,61,2024-10-01
October-2024,GODIGIT LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,17.04,236.02,25.0,445,2024-10-01
October-2024,GODIGIT LIFE INSURANCE LIMITED,Individual Non Single Premium,2.88,6.05,328.0,644,2024-10-01
October-2024,GODIGIT LIFE INSURANCE LIMITED,Individual Single Premium,0.0,0.0,0.0,1,2024-10-01
October-2024,GODIGIT LIFE INSURANCE LIMITED,Total,90.23,621.76,371.0,1192,2024-10-01
October-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1713.23,8847.97,42.0,228,2024-10-01
October-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,9.53,127.52,25.0,190,2024-10-01
October-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,815.42,6418.79,85147.0,646114,2024-10-01
October-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,260.97,2111.71,3128.0,24438,2024-10-01
October-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Total,2799.15,17505.99,88342.0,670970,2024-10-01
October-2024,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,508.24,3275.38,22.0,173,2024-10-01
October-2024,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,449.39,1931.92,167.0,1190,2024-10-01
October-2024,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,571.66,4150.81,42397.0,322077,2024-10-01
October-2024,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,135.52,1004.28,2538.0,22584,2024-10-01
October-2024,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,1664.81,10362.38,45124.0,346024,2024-10-01
October-2024,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.17,0.0,1,2024-10-01
October-2024,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,129.45,905.95,16.0,94,2024-10-01
October-2024,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,115.59,633.84,19050.0,99454,2024-10-01
October-2024,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,8.47,78.32,176.0,1356,2024-10-01
October-2024,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,253.51,1618.27,19242.0,100905,2024-10-01
October-2024,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,4.33,36.76,6.0,36,2024-10-01
October-2024,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.24,22.31,4.0,25,2024-10-01
October-2024,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,55.09,543.21,8347.0,90734,2024-10-01
October-2024,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.6,21.29,65.0,585,2024-10-01
October-2024,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,62.26,623.57,8422.0,91380,2024-10-01
October-2024,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.07,1.0,4,2024-10-01
October-2024,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,192.41,1365.6,5.0,47,2024-10-01
October-2024,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,239.57,871.44,70.0,502,2024-10-01
October-2024,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,168.07,1098.35,17649.0,121824,2024-10-01
October-2024,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,127.25,850.31,1447.0,13906,2024-10-01
October-2024,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Total,727.32,4185.77,19172.0,136283,2024-10-01
October-2024,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,139.23,1708.17,343.0,2750,2024-10-01
October-2024,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,13128.7,96238.88,0.0,278,2024-10-01
October-2024,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,150.54,1529.57,1541.0,15757,2024-10-01
October-2024,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,1976.7,17684.35,524979.0,9174202,2024-10-01
October-2024,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,1735.92,15520.01,46055.0,567252,2024-10-01
October-2024,LIFE INSURANCE CORPORATION OF INDIA,Total,17131.09,132680.98,572918.0,9760239,2024-10-01
October-2024,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.05,0.27,0.0,0,2024-10-01
October-2024,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,291.74,921.73,9.0,71,2024-10-01
October-2024,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.09,43.14,0.0,2,2024-10-01
October-2024,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,115.16,1141.01,14693.0,161435,2024-10-01
October-2024,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,122.33,257.42,2227.0,4864,2024-10-01
October-2024,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,534.37,2363.57,16929.0,166372,2024-10-01
October-2024,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,72.89,479.79,3.0,29,2024-10-01
October-2024,PRAMERICA LIFE INSURANCE LIMITED.,Group Yearly Renewable Premium,4.06,53.0,18.0,115,2024-10-01
October-2024,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,19.61,131.62,3236.0,24068,2024-10-01
October-2024,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,0.08,1.6,5.0,58,2024-10-01
October-2024,PRAMERICA LIFE INSURANCE LIMITED.,Total,96.65,666.01,3262.0,24270,2024-10-01
October-2024,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,0.0,0.0,0.0,0,2024-10-01
October-2024,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.88,8.73,0.0,0,2024-10-01
October-2024,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,596.43,4487.83,33.0,162,2024-10-01
October-2024,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,54.29,390.6,22.0,129,2024-10-01
October-2024,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1363.09,9079.68,152077.0,1086536,2024-10-01
October-2024,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,633.69,4405.54,8779.0,60960,2024-10-01
October-2024,SBI LIFE INSURANCE COMPANY LIMITED,Total,2648.38,18372.37,160911.0,1147787,2024-10-01
October-2024,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,47.64,340.07,1.0,18,2024-10-01
October-2024,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,28.52,109.09,6.0,39,2024-10-01
October-2024,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,76.76,578.16,28422.0,305356,2024-10-01
October-2024,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,7.96,48.26,1339.0,5431,2024-10-01
October-2024,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,160.89,1075.59,29768.0,310844,2024-10-01
October-2024,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-10-01
October-2024,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,149.07,1502.43,1.0,14,2024-10-01
October-2024,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.8,55.97,10.0,39,2024-10-01
October-2024,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,69.81,798.1,9245.0,88009,2024-10-01
October-2024,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,4.39,52.85,132.0,1805,2024-10-01
October-2024,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,229.06,2409.34,9388.0,89867,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.43,2.09,0.0,0,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,8.42,63.96,21.0,83,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,31.96,195.67,5.0,13,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,5129.67,29863.87,210.0,1448,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,59.43,329.64,30.0,280,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,940.46,5195.93,469.0,3819,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,519.59,4110.16,63661.0,443982,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,5476.8,40074.9,603754.0,4636174,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,56.46,484.21,1455.0,10541,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1661.15,11682.01,23842.0,168307,2024-10-01
October-2024,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,667.89,5121.77,65151.0,454816,2024-10-01
November-2024,ACKO LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,ACKO LIFE INSURANCE COMPANY LIMITED,Group Single Premium,5.31,37.43,0.0,8,2024-11-01
November-2024,ACKO LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,ACKO LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.29,2.09,161.0,1100,2024-11-01
November-2024,ACKO LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,ACKO LIFE INSURANCE COMPANY LIMITED,Total,5.6,39.53,161.0,1108,2024-11-01
November-2024,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.4,11.03,0.0,0,2024-11-01
November-2024,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,159.59,3492.57,17.0,128,2024-11-01
November-2024,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,10.77,126.81,23.0,192,2024-11-01
November-2024,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,293.59,2100.33,26522.0,206903,2024-11-01
November-2024,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,41.31,428.36,530.0,4618,2024-11-01
November-2024,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,505.66,6159.1,27092.0,211841,2024-11-01
November-2024,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.01,0.0,1,2024-11-01
November-2024,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,22.87,207.44,2.0,20,2024-11-01
November-2024,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.09,0.0,5,2024-11-01
November-2024,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,49.33,469.99,4057.0,35913,2024-11-01
November-2024,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,13.98,182.05,282.0,3563,2024-11-01
November-2024,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,86.18,859.57,4341.0,39502,2024-11-01
November-2024,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.08,0.67,0.0,0,2024-11-01
November-2024,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.85,6.58,0.0,0,2024-11-01
November-2024,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.82,72.12,11.0,196,2024-11-01
November-2024,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,7.78,83.74,1110.0,8996,2024-11-01
November-2024,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.91,15.35,25.0,250,2024-11-01
November-2024,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,14.44,178.44,1146.0,9442,2024-11-01
November-2024,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,114.99,930.11,2.0,51,2024-11-01
November-2024,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,9.42,90.64,28.0,251,2024-11-01
November-2024,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,594.24,4313.25,65214.0,463235,2024-11-01
November-2024,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,186.77,1500.86,1123.0,9675,2024-11-01
November-2024,AXIS MAX LIFE INSURANCE LIMITED,Total,905.42,6834.86,66367.0,473212,2024-11-01
November-2024,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,193.9,2526.75,8.0,83,2024-11-01
November-2024,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,25.77,428.58,60.0,287,2024-11-01
November-2024,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,407.95,4040.44,43254.0,474306,2024-11-01
November-2024,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,31.73,453.32,420.0,5074,2024-11-01
November-2024,BAJAJ LIFE INSURANCE LIMITED,Total,659.35,7449.09,43742.0,479750,2024-11-01
November-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,2.54,51.04,1.0,7,2024-11-01
November-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.23,2.11,0.0,7,2024-11-01
November-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,13.72,37.5,3493.0,16130,2024-11-01
November-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.04,0.25,4.0,34,2024-11-01
November-2024,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,16.53,90.9,3498.0,16178,2024-11-01
November-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,8.41,55.89,0.0,0,2024-11-01
November-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,38.61,352.63,5159.0,45266,2024-11-01
November-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.49,10.67,55.0,382,2024-11-01
November-2024,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,48.51,419.2,5214.0,45648,2024-11-01
November-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.28,0.0,0,2024-11-01
November-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,28.99,320.64,4.0,4,2024-11-01
November-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,5.56,295.85,0.0,8,2024-11-01
November-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,489.58,1481.3,27460.0,130850,2024-11-01
November-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.0,30.71,30.0,370,2024-11-01
November-2024,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,526.15,2128.78,27494.0,131232,2024-11-01
November-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,11.3,73.7,37.0,298,2024-11-01
November-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.04,3.68,2.0,21,2024-11-01
November-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Total,11.33,77.38,39.0,319,2024-11-01
November-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.81,9.68,0.0,0,2024-11-01
November-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.08,0.0,0,2024-11-01
November-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,31.85,269.25,3088.0,26093,2024-11-01
November-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.12,9.54,2.0,113,2024-11-01
November-2024,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,32.78,288.55,3090.0,26206,2024-11-01
November-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.83,4.75,3.0,13,2024-11-01
November-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,15.13,76.08,0.0,20,2024-11-01
November-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,25.45,186.97,2615.0,19282,2024-11-01
November-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.5,16.96,2.0,172,2024-11-01
November-2024,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,43.92,284.75,2620.0,19487,2024-11-01
November-2024,GODIGIT LIFE INSURANCE LIMITED,Group Non Single Premium,0.82,5.22,5.0,46,2024-11-01
November-2024,GODIGIT LIFE INSURANCE LIMITED,Group Single Premium,55.59,430.87,17.0,78,2024-11-01
November-2024,GODIGIT LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,11.08,247.1,25.0,470,2024-11-01
November-2024,GODIGIT LIFE INSURANCE LIMITED,Individual Non Single Premium,4.55,10.6,689.0,1333,2024-11-01
November-2024,GODIGIT LIFE INSURANCE LIMITED,Individual Single Premium,0.0,0.0,0.0,1,2024-11-01
November-2024,GODIGIT LIFE INSURANCE LIMITED,Total,72.04,693.8,736.0,1928,2024-11-01
November-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0,2024-11-01
November-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,1296.16,10144.14,26.0,254,2024-11-01
November-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,10.43,137.95,27.0,217,2024-11-01
November-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,864.68,7283.47,86590.0,732704,2024-11-01
November-2024,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,270.47,2382.17,3258.0,27696,2024-11-01
